From Date,To Date,PM10,PM2.5,AT,BP,SR
04-11-2019 21:00,04-11-2019 21:15,261,139,22.8,991.5,4.6
04-11-2019 21:15,04-11-2019 21:30,261,139,22.6,991.5,4.6
04-11-2019 21:30,04-11-2019 21:45,273,162,22.6,991.4,4.6
04-11-2019 21:45,04-11-2019 22:00,273,162,22.7,991.3,4.7
04-11-2019 22:00,04-11-2019 22:15,273,162,22.8,991.3,4.7
04-11-2019 22:15,04-11-2019 22:30,273,162,22.7,991.4,4.6
04-11-2019 22:30,04-11-2019 22:45,359,268,22.5,991.4,4.7
04-11-2019 22:45,04-11-2019 23:00,359,268,22.1,991.4,4.6
04-11-2019 23:00,04-11-2019 23:15,359,None,21.8,991.4,4.6
04-11-2019 23:15,04-11-2019 23:30,359,None,21.5,991.2,4.6
04-11-2019 23:30,04-11-2019 23:45,473,367,21.2,991.1,4.6
04-11-2019 23:45,05-11-2019 00:00,473,367,21.3,991,4.6
05-11-2019 00:00,05-11-2019 00:15,473,367,21.2,990.9,4.6
05-11-2019 00:15,05-11-2019 00:30,473,367,21.1,990.8,4.6
05-11-2019 00:30,05-11-2019 00:45,508,389,20.8,990.8,4.6
05-11-2019 00:45,05-11-2019 01:00,508,389,20.7,990.8,4.7
05-11-2019 01:00,05-11-2019 01:15,508,389,20.5,990.8,4.5
05-11-2019 01:15,05-11-2019 01:30,508,389,20.2,990.6,4.6
05-11-2019 01:30,05-11-2019 01:45,583,439,19.9,990.6,4.6
05-11-2019 01:45,05-11-2019 02:00,583,None,19.6,990.4,4.5
05-11-2019 02:00,05-11-2019 02:15,583,439,19.2,990.2,4.6
05-11-2019 02:15,05-11-2019 02:30,583,439,19,990.1,4.6
05-11-2019 02:30,05-11-2019 02:45,605,470,18.8,990,4.6
05-11-2019 02:45,05-11-2019 03:00,605,470,19,989.9,4.6
05-11-2019 03:00,05-11-2019 03:15,605,470,18.5,989.9,4.6
05-11-2019 03:15,05-11-2019 03:30,605,470,18.4,989.8,4.6
05-11-2019 03:30,05-11-2019 03:45,630,466,18.3,989.7,4.6
05-11-2019 03:45,05-11-2019 04:00,630,466,18.3,989.6,4.6
05-11-2019 04:00,05-11-2019 04:15,630,466,18.5,989.7,4.6
05-11-2019 04:15,05-11-2019 04:30,630,466,18.5,989.6,4.6
05-11-2019 04:30,05-11-2019 04:45,593,465,18.5,989.6,4.6
05-11-2019 04:45,05-11-2019 05:00,593,465,18.1,989.6,4.6
05-11-2019 05:00,05-11-2019 05:15,593,465,17.5,989.5,4.6
05-11-2019 05:15,05-11-2019 05:30,593,465,17.5,989.7,4.6
05-11-2019 05:30,05-11-2019 05:45,559,433,17.4,989.7,4.5
05-11-2019 05:45,05-11-2019 06:00,559,433,17.2,989.7,4.5
05-11-2019 06:00,05-11-2019 06:15,559,433,16.8,989.8,5.3
05-11-2019 06:15,05-11-2019 06:30,559,433,17,989.8,8.6
05-11-2019 06:30,05-11-2019 06:45,494,365,17,989.9,18.6
05-11-2019 06:45,05-11-2019 07:00,494,365,17.3,990.1,33.5
05-11-2019 07:00,05-11-2019 07:15,494,365,17.8,990.2,52
05-11-2019 07:15,05-11-2019 07:30,494,365,18.7,990.4,90.7
05-11-2019 07:30,05-11-2019 07:45,465,326,19.6,990.5,124.4
05-11-2019 07:45,05-11-2019 08:00,465,326,20.3,990.6,164.2
05-11-2019 08:00,05-11-2019 08:15,465,326,21.3,990.8,200.8
05-11-2019 08:15,05-11-2019 08:30,465,326,22.5,990.9,239.2
05-11-2019 08:30,05-11-2019 08:45,384,260,23.4,991.2,276
05-11-2019 08:45,05-11-2019 09:00,384,260,24.2,991.3,318.5
05-11-2019 09:00,05-11-2019 09:15,384,260,25.2,991.4,360.6
05-11-2019 09:15,05-11-2019 09:30,384,None,25.8,991.5,393
05-11-2019 09:30,05-11-2019 09:45,291,180,26.6,991.5,435.7
05-11-2019 09:45,05-11-2019 10:00,291,180,27.2,991.5,308.5
05-11-2019 10:00,05-11-2019 10:15,291,180,27.8,991.4,488.2
05-11-2019 10:15,05-11-2019 10:30,291,180,28.3,991.2,513.1
05-11-2019 10:30,05-11-2019 10:45,202,116,28.7,991,542.3
05-11-2019 10:45,05-11-2019 11:00,202,116,28.9,991,559
05-11-2019 11:00,05-11-2019 11:15,202,116,29.5,990.8,572.1
05-11-2019 11:15,05-11-2019 11:30,202,116,29.6,990.6,585.6
05-11-2019 11:30,05-11-2019 11:45,173,78,29.9,990.4,602.1
05-11-2019 11:45,05-11-2019 12:00,173,None,30,990.1,590.6
05-11-2019 12:00,05-11-2019 12:15,173,78,30.6,990,599.9
05-11-2019 12:15,05-11-2019 12:30,173,78,30.7,989.7,604
05-11-2019 12:30,05-11-2019 12:45,133,62,30.5,989.4,581.2
05-11-2019 12:45,05-11-2019 13:00,133,62,30.6,989.2,548.1
05-11-2019 13:00,05-11-2019 13:15,133,62,30.7,988.9,528
05-11-2019 13:15,05-11-2019 13:30,133,62,30.6,988.8,495.6
05-11-2019 13:30,05-11-2019 13:45,128,61,30.6,988.6,481.3
05-11-2019 13:45,05-11-2019 14:00,128,61,30.5,988.5,454.5
05-11-2019 14:00,05-11-2019 14:15,128,61,30.5,988.4,426.5
05-11-2019 14:15,05-11-2019 14:30,128,61,30.3,988.2,394.4
05-11-2019 14:30,05-11-2019 14:45,139,58,30.4,988,354.3
05-11-2019 14:45,05-11-2019 15:00,139,58,30.2,987.9,319.6
05-11-2019 15:00,05-11-2019 15:15,139,58,29.9,987.7,285.5
05-11-2019 15:15,05-11-2019 15:30,139,None,29.8,987.7,242.8
05-11-2019 15:30,05-11-2019 15:45,121,51,29.8,987.6,199.6
05-11-2019 15:45,05-11-2019 16:00,121,51,29.3,987.5,159.9
05-11-2019 16:00,05-11-2019 16:15,121,51,28.8,987.4,120.3
05-11-2019 16:15,05-11-2019 16:30,121,51,28.4,987.4,86.4
05-11-2019 16:30,05-11-2019 16:45,153,74,27.7,987.4,56.1
05-11-2019 16:45,05-11-2019 17:00,153,74,27,987.5,31.7
05-11-2019 17:00,05-11-2019 17:15,153,74,26.1,987.5,15.3
05-11-2019 17:15,05-11-2019 17:30,153,74,24.8,987.4,7
05-11-2019 17:30,05-11-2019 17:45,205,77,23.5,987.4,4.9
05-11-2019 17:45,05-11-2019 18:00,205,77,22.6,987.4,4.7
05-11-2019 18:00,05-11-2019 18:15,205,77,22.1,987.5,4.7
05-11-2019 18:15,05-11-2019 18:30,205,77,21.6,987.6,4.6
05-11-2019 18:30,05-11-2019 18:45,218,100,21.1,987.7,4.6
05-11-2019 18:45,05-11-2019 19:00,218,100,20.7,987.8,4.5
05-11-2019 19:00,05-11-2019 19:15,218,100,20.6,987.9,4.7
05-11-2019 19:15,05-11-2019 19:30,218,100,20.5,988,4.6
05-11-2019 19:30,05-11-2019 19:45,384,140,20.4,988.1,4.6
05-11-2019 19:45,05-11-2019 20:00,384,140,19.9,988.2,4.6
05-11-2019 20:00,05-11-2019 20:15,384,140,20.2,988.3,4.6
05-11-2019 20:15,05-11-2019 20:30,384,140,19.9,988.4,4.7
05-11-2019 20:30,05-11-2019 20:45,458,161,19.9,988.4,4.6
05-11-2019 20:45,05-11-2019 21:00,458,161,20.2,988.4,4.6
05-11-2019 21:00,05-11-2019 21:15,458,161,20.4,988.4,4.5
05-11-2019 21:15,05-11-2019 21:30,458,161,19.9,988.4,4.6
05-11-2019 21:30,05-11-2019 21:45,294,127,19.7,988.5,4.6
05-11-2019 21:45,05-11-2019 22:00,294,127,19.6,988.5,4.6
05-11-2019 22:00,05-11-2019 22:15,294,127,19.3,988.6,4.6
05-11-2019 22:15,05-11-2019 22:30,294,127,19.1,988.5,4.6
05-11-2019 22:30,05-11-2019 22:45,251,132,18.7,988.5,4.6
05-11-2019 22:45,05-11-2019 23:00,251,132,18.5,988.5,4.6
05-11-2019 23:00,05-11-2019 23:15,251,132,18.4,988.4,4.6
05-11-2019 23:15,05-11-2019 23:30,251,132,18.4,988.5,4.7
05-11-2019 23:30,05-11-2019 23:45,373,157,18.3,988.3,4.7
05-11-2019 23:45,06-11-2019 00:00,373,157,18.1,988.1,4.6
06-11-2019 00:00,06-11-2019 00:15,373,157,17.6,988,4.7
06-11-2019 00:15,06-11-2019 00:30,373,157,17.1,987.9,4.6
06-11-2019 00:30,06-11-2019 00:45,294,172,17.4,987.8,4.7
06-11-2019 00:45,06-11-2019 01:00,294,172,17.4,987.7,4.7
06-11-2019 01:00,06-11-2019 01:15,294,172,17.2,987.6,4.6
06-11-2019 01:15,06-11-2019 01:30,294,172,17.1,987.4,4.6
06-11-2019 01:30,06-11-2019 01:45,294,167,16.8,987.3,4.6
06-11-2019 01:45,06-11-2019 02:00,294,167,16.7,987.2,4.5
06-11-2019 02:00,06-11-2019 02:15,294,167,16.6,987.1,4.5
06-11-2019 02:15,06-11-2019 02:30,294,None,16.4,987.1,4.6
06-11-2019 02:30,06-11-2019 02:45,356,211,16.3,987.2,4.5
06-11-2019 02:45,06-11-2019 03:00,356,211,16.1,987.1,4.5
06-11-2019 03:00,06-11-2019 03:15,356,211,16.3,987,4.5
06-11-2019 03:15,06-11-2019 03:30,356,211,16.2,987,4.5
06-11-2019 03:30,06-11-2019 03:45,316,173,16.1,986.9,4.5
06-11-2019 03:45,06-11-2019 04:00,316,173,16.3,986.9,4.5
06-11-2019 04:00,06-11-2019 04:15,316,173,16.5,987,4.5
06-11-2019 04:15,06-11-2019 04:30,316,173,16.5,986.9,4.5
06-11-2019 04:30,06-11-2019 04:45,257,141,16.4,986.9,4.5
06-11-2019 04:45,06-11-2019 05:00,257,141,16.2,987,4.5
06-11-2019 05:00,06-11-2019 05:15,257,141,16.3,987.1,4.5
06-11-2019 05:15,06-11-2019 05:30,257,141,16.2,987.2,4.4
06-11-2019 05:30,06-11-2019 05:45,201,123,15.9,987.1,4.5
06-11-2019 05:45,06-11-2019 06:00,201,123,15.7,987.3,4.5
06-11-2019 06:00,06-11-2019 06:15,201,123,15.6,987.4,5
06-11-2019 06:15,06-11-2019 06:30,201,123,15.4,987.6,7.6
06-11-2019 06:30,06-11-2019 06:45,232,122,15.5,987.9,16.7
06-11-2019 06:45,06-11-2019 07:00,232,122,16,988.1,26.4
06-11-2019 07:00,06-11-2019 07:15,232,122,16.2,988.3,45.4
06-11-2019 07:15,06-11-2019 07:30,232,122,16.7,988.4,45.7
06-11-2019 07:30,06-11-2019 07:45,232,127,16.8,988.7,39.9
06-11-2019 07:45,06-11-2019 08:00,232,127,17.3,988.9,57.3
06-11-2019 08:00,06-11-2019 08:15,232,127,18.2,989.2,121.3
06-11-2019 08:15,06-11-2019 08:30,232,127,19.8,989.3,155.3
06-11-2019 08:30,06-11-2019 08:45,None,None,None,None,None
06-11-2019 08:45,06-11-2019 09:00,257,133,21.2,989.6,147.4
06-11-2019 09:00,06-11-2019 09:15,257,133,22.1,989.8,265
06-11-2019 09:15,06-11-2019 09:30,257,None,23.8,989.9,337.3
06-11-2019 09:30,06-11-2019 09:45,257,133,25,990,369.4
06-11-2019 09:45,06-11-2019 10:00,232,None,25.6,989.9,246.2
06-11-2019 10:00,06-11-2019 10:15,232,None,27.2,989.8,404.8
06-11-2019 10:15,06-11-2019 10:30,232,113,28.2,989.8,457.9
06-11-2019 10:30,06-11-2019 10:45,232,113,28.6,989.7,453.6
06-11-2019 10:45,06-11-2019 11:00,309,122,29.1,989.4,500.3
06-11-2019 11:00,06-11-2019 11:15,309,None,29.9,989.2,526.4
06-11-2019 11:15,06-11-2019 11:30,309,None,30.9,989,500
06-11-2019 11:30,06-11-2019 11:45,309,122,30.6,988.8,447.8
06-11-2019 11:45,06-11-2019 12:00,399,206,31.1,988.6,523.2
06-11-2019 12:00,06-11-2019 12:15,399,206,31.6,988.4,570.9
06-11-2019 12:15,06-11-2019 12:30,399,206,31.5,988.1,557.6
06-11-2019 12:30,06-11-2019 12:45,399,206,32.4,987.9,564.9
06-11-2019 12:45,06-11-2019 13:00,200,96,32.2,987.6,526.7
06-11-2019 13:00,06-11-2019 13:15,200,96,32.2,987.4,530.1
06-11-2019 13:15,06-11-2019 13:30,200,96,32.4,987.2,529.2
06-11-2019 13:30,06-11-2019 13:45,200,96,31.9,987,479.6
06-11-2019 13:45,06-11-2019 14:00,117,53,32.2,986.7,440.8
06-11-2019 14:00,06-11-2019 14:15,117,53,32.5,986.6,425.1
06-11-2019 14:15,06-11-2019 14:30,117,53,32,986.4,357.8
06-11-2019 14:30,06-11-2019 14:45,117,53,31.6,986.3,342.2
06-11-2019 14:45,06-11-2019 15:00,86,42,31.5,986.1,310.4
06-11-2019 15:00,06-11-2019 15:15,86,None,31.4,986,266
06-11-2019 15:15,06-11-2019 15:30,86,42,31.3,985.9,235.5
06-11-2019 15:30,06-11-2019 15:45,86,42,30.8,985.8,189.3
06-11-2019 15:45,06-11-2019 16:00,88,40,30.7,985.6,145.7
06-11-2019 16:00,06-11-2019 16:15,88,40,29.9,985.6,112.8
06-11-2019 16:15,06-11-2019 16:30,88,40,28.9,985.6,78.6
06-11-2019 16:30,06-11-2019 16:45,88,40,27.8,985.7,51.7
06-11-2019 16:45,06-11-2019 17:00,105,40,26.2,985.8,27.8
06-11-2019 17:00,06-11-2019 17:15,105,40,24.9,985.7,13.1
06-11-2019 17:15,06-11-2019 17:30,105,40,24,985.7,6.7
06-11-2019 17:30,06-11-2019 17:45,105,40,23.5,985.7,4.9
06-11-2019 17:45,06-11-2019 18:00,267,64,22.8,985.8,4.6
06-11-2019 18:00,06-11-2019 18:15,267,64,22.3,985.8,4.7
06-11-2019 18:15,06-11-2019 18:30,267,64,21.8,985.9,4.6
06-11-2019 18:30,06-11-2019 18:45,267,64,21.5,986,4.7
06-11-2019 18:45,06-11-2019 19:00,199,94,21.6,986,4.7
06-11-2019 19:00,06-11-2019 19:15,199,94,21.8,985.9,4.6
06-11-2019 19:15,06-11-2019 19:30,199,94,21.8,986,4.7
06-11-2019 19:30,06-11-2019 19:45,199,94,21.3,986.1,4.6
06-11-2019 19:45,06-11-2019 20:00,229,100,21.5,986.2,4.6
06-11-2019 20:00,06-11-2019 20:15,229,100,21.5,986.2,4.6
06-11-2019 20:15,06-11-2019 20:30,229,100,20.9,986.4,4.7
06-11-2019 20:30,06-11-2019 20:45,229,100,20.6,986.5,4.6
06-11-2019 20:45,06-11-2019 21:00,233,111,20.2,986.6,4.6
06-11-2019 21:00,06-11-2019 21:15,233,111,19.8,986.7,4.6
06-11-2019 21:15,06-11-2019 21:30,233,111,19.7,986.9,4.6
06-11-2019 21:30,06-11-2019 21:45,233,111,19.4,987,4.6
06-11-2019 21:45,06-11-2019 22:00,255,124,19.4,987.1,4.6
06-11-2019 22:00,06-11-2019 22:15,255,124,19.8,987.2,4.6
06-11-2019 22:15,06-11-2019 22:30,255,124,19.9,987.1,4.6
06-11-2019 22:30,06-11-2019 22:45,255,124,20.1,987.1,4.5
06-11-2019 22:45,06-11-2019 23:00,261,128,19.8,987,4.6
06-11-2019 23:00,06-11-2019 23:15,261,128,19.9,986.9,4.6
06-11-2019 23:15,06-11-2019 23:30,261,128,19.2,986.9,4.5
06-11-2019 23:30,06-11-2019 23:45,261,128,19.1,986.8,4.5
06-11-2019 23:45,07-11-2019 00:00,244,123,19.2,986.9,4.6
07-11-2019 00:00,07-11-2019 00:15,244,123,19.6,986.9,4.5
07-11-2019 00:15,07-11-2019 00:30,244,123,19.5,986.8,4.6
07-11-2019 00:30,07-11-2019 00:45,244,123,19.3,986.7,4.5
07-11-2019 00:45,07-11-2019 01:00,243,129,19.4,986.5,4.5
07-11-2019 01:00,07-11-2019 01:15,243,129,19.7,986.5,4.5
07-11-2019 01:15,07-11-2019 01:30,243,129,20,986.5,4.6
07-11-2019 01:30,07-11-2019 01:45,243,129,20.2,986.5,4.6
07-11-2019 01:45,07-11-2019 02:00,245,135,20.2,986.4,4.5
07-11-2019 02:00,07-11-2019 02:15,245,135,19.9,986.4,4.6
07-11-2019 02:15,07-11-2019 02:30,245,135,19.2,986.5,4.5
07-11-2019 02:30,07-11-2019 02:45,245,135,19.2,986.8,4.6
07-11-2019 02:45,07-11-2019 03:00,223,125,19.2,986.9,4.6
07-11-2019 03:00,07-11-2019 03:15,223,125,19.3,986.9,4.6
07-11-2019 03:15,07-11-2019 03:30,223,125,19.2,986.8,4.6
07-11-2019 03:30,07-11-2019 03:45,223,125,19,986.7,4.6
07-11-2019 03:45,07-11-2019 04:00,234,134,18.8,986.6,4.6
07-11-2019 04:00,07-11-2019 04:15,234,134,18.5,986.8,4.6
07-11-2019 04:15,07-11-2019 04:30,234,None,18.5,986.8,4.6
07-11-2019 04:30,07-11-2019 04:45,234,134,18.5,987,4.6
07-11-2019 04:45,07-11-2019 05:00,240,152,18.4,987.2,4.7
07-11-2019 05:00,07-11-2019 05:15,240,152,18.3,987.5,4.5
07-11-2019 05:15,07-11-2019 05:30,240,152,18.3,987.9,4.6
07-11-2019 05:30,07-11-2019 05:45,240,152,18.3,988.1,4.6
07-11-2019 05:45,07-11-2019 06:00,255,174,17.9,988.2,4.6
07-11-2019 06:00,07-11-2019 06:15,255,174,17.6,988.5,5
07-11-2019 06:15,07-11-2019 06:30,255,174,17.8,988.5,7.8
07-11-2019 06:30,07-11-2019 06:45,255,174,18.1,988.8,15.5
07-11-2019 06:45,07-11-2019 07:00,252,171,18.3,989.1,27
07-11-2019 07:00,07-11-2019 07:15,252,171,18.6,989.3,32.2
07-11-2019 07:15,07-11-2019 07:30,252,171,18.7,989.5,50.1
07-11-2019 07:30,07-11-2019 07:45,252,171,19.1,989.6,81.7
07-11-2019 07:45,07-11-2019 08:00,279,183,19.7,990,117
07-11-2019 08:00,07-11-2019 08:15,279,183,20.1,990.3,87.9
07-11-2019 08:15,07-11-2019 08:30,279,183,20.3,990.6,66.8
07-11-2019 08:30,07-11-2019 08:45,279,183,20.3,990.7,60.2
07-11-2019 08:45,07-11-2019 09:00,273,179,21,991.2,124.3
07-11-2019 09:00,07-11-2019 09:15,273,179,21.2,991.6,107.4
07-11-2019 09:15,07-11-2019 09:30,273,179,21.4,992,93.4
07-11-2019 09:30,07-11-2019 09:45,273,179,21.1,992.1,73
07-11-2019 09:45,07-11-2019 10:00,329,193,21.2,992.3,77.7
07-11-2019 10:00,07-11-2019 10:15,329,193,21.2,992.1,53.3
07-11-2019 10:15,07-11-2019 10:30,329,193,20.7,992,53.2
07-11-2019 10:30,07-11-2019 10:45,329,193,20.2,992,63.7
07-11-2019 10:45,07-11-2019 11:00,349,224,19.8,991.9,57.3
07-11-2019 11:00,07-11-2019 11:15,349,224,19.6,992,40.7
07-11-2019 11:15,07-11-2019 11:30,349,None,19.6,991.8,57.2
07-11-2019 11:30,07-11-2019 11:45,349,224,19.7,991.5,85
07-11-2019 11:45,07-11-2019 12:00,307,224,19.6,991.4,69.9
07-11-2019 12:00,07-11-2019 12:15,307,224,19.6,991,98.7
07-11-2019 12:15,07-11-2019 12:30,307,224,19.7,990.4,110
07-11-2019 12:30,07-11-2019 12:45,307,224,19.8,989.8,112.1
07-11-2019 12:45,07-11-2019 13:00,316,230,20.1,989.5,174.2
07-11-2019 13:00,07-11-2019 13:15,316,230,21.8,989.4,476.2
07-11-2019 13:15,07-11-2019 13:30,316,230,22.4,989.2,267
07-11-2019 13:30,07-11-2019 13:45,316,230,22.9,989.1,338.4
07-11-2019 13:45,07-11-2019 14:00,296,200,23.1,988.8,233.5
07-11-2019 14:00,07-11-2019 14:15,296,200,22.8,988.6,163
07-11-2019 14:15,07-11-2019 14:30,296,200,23.3,988.4,274.1
07-11-2019 14:30,07-11-2019 14:45,296,200,23.9,988.2,325
07-11-2019 14:45,07-11-2019 15:00,280,180,24.1,988.1,229.7
07-11-2019 15:00,07-11-2019 15:15,280,180,23.5,988,139.2
07-11-2019 15:15,07-11-2019 15:30,280,180,23.5,988.1,130.1
07-11-2019 15:30,07-11-2019 15:45,280,180,23.7,988,171.9
07-11-2019 15:45,07-11-2019 16:00,241,160,23.7,988,129.1
07-11-2019 16:00,07-11-2019 16:15,241,160,23.3,987.8,74.9
07-11-2019 16:15,07-11-2019 16:30,241,160,22.9,987.9,55.8
07-11-2019 16:30,07-11-2019 16:45,241,160,22.5,987.9,27.7
07-11-2019 16:45,07-11-2019 17:00,248,172,22.1,987.9,24
07-11-2019 17:00,07-11-2019 17:15,248,172,21.7,988,12.8
07-11-2019 17:15,07-11-2019 17:30,248,172,21.1,988.1,6.3
07-11-2019 17:30,07-11-2019 17:45,248,172,20.7,988.2,4.6
07-11-2019 17:45,07-11-2019 18:00,252,178,20.7,988.4,4.5
07-11-2019 18:00,07-11-2019 18:15,252,178,20.5,988.5,4.4
07-11-2019 18:15,07-11-2019 18:30,252,178,20.5,988.7,4.5
07-11-2019 18:30,07-11-2019 18:45,252,178,20.2,989,4.5
07-11-2019 18:45,07-11-2019 19:00,229,166,20,989,4.4
07-11-2019 19:00,07-11-2019 19:15,229,166,19.7,989.1,4.4
07-11-2019 19:15,07-11-2019 19:30,229,166,19.7,989.3,4.5
07-11-2019 19:30,07-11-2019 19:45,229,166,19.6,989.5,4.5
07-11-2019 19:45,07-11-2019 20:00,233,163,18.7,989.7,4.5
07-11-2019 20:00,07-11-2019 20:15,233,163,18.1,989.9,4.4
07-11-2019 20:15,07-11-2019 20:30,233,163,18.2,989.8,4.4
07-11-2019 20:30,07-11-2019 20:45,233,163,18.3,990,4.5
07-11-2019 20:45,07-11-2019 21:00,233,167,17.7,990,4.5
07-11-2019 21:00,07-11-2019 21:15,233,167,17.6,990,4.5
07-11-2019 21:15,07-11-2019 21:30,233,167,17.1,990.1,4.5
07-11-2019 21:30,07-11-2019 21:45,233,167,16.8,990.1,4.5
07-11-2019 21:45,07-11-2019 22:00,222,166,16.7,990.1,4.5
07-11-2019 22:00,07-11-2019 22:15,222,166,16.6,990.2,4.5
07-11-2019 22:15,07-11-2019 22:30,222,166,16.5,990.4,4.5
07-11-2019 22:30,07-11-2019 22:45,222,166,16.5,990.4,4.5
07-11-2019 22:45,07-11-2019 23:00,216,163,16.7,990.4,4.5
07-11-2019 23:00,07-11-2019 23:15,216,163,16.7,990.2,4.5
07-11-2019 23:15,07-11-2019 23:30,216,163,16.9,990.2,4.4
07-11-2019 23:30,07-11-2019 23:45,216,163,17.1,990.1,4.5
07-11-2019 23:45,08-11-2019 00:00,216,160,17.3,990.1,4.5
08-11-2019 00:00,08-11-2019 00:15,216,160,17.5,990,4.4
08-11-2019 00:15,08-11-2019 00:30,216,160,17.7,989.9,4.4
08-11-2019 00:30,08-11-2019 00:45,216,160,17.5,989.9,4.4
08-11-2019 00:45,08-11-2019 01:00,199,147,17.3,989.9,4.4
08-11-2019 01:00,08-11-2019 01:15,199,147,17.4,989.8,4.4
08-11-2019 01:15,08-11-2019 01:30,199,147,17.4,989.7,4.4
08-11-2019 01:30,08-11-2019 01:45,199,147,17.1,989.6,4.4
08-11-2019 01:45,08-11-2019 02:00,195,140,16.8,989.6,4.4
08-11-2019 02:00,08-11-2019 02:15,195,140,16.9,989.7,4.4
08-11-2019 02:15,08-11-2019 02:30,195,140,17,989.8,4.3
08-11-2019 02:30,08-11-2019 02:45,195,140,16.9,989.7,4.4
08-11-2019 02:45,08-11-2019 03:00,266,171,17,989.8,4.3
08-11-2019 03:00,08-11-2019 03:15,266,171,16.9,989.9,4.4
08-11-2019 03:15,08-11-2019 03:30,266,171,16.7,990,4.4
08-11-2019 03:30,08-11-2019 03:45,266,171,16.7,990.1,4.4
08-11-2019 03:45,08-11-2019 04:00,218,141,16.6,990,4.3
08-11-2019 04:00,08-11-2019 04:15,218,141,16.4,990,4.4
08-11-2019 04:15,08-11-2019 04:30,218,141,16.4,990.1,4.4
08-11-2019 04:30,08-11-2019 04:45,218,141,16.4,990.1,4.4
08-11-2019 04:45,08-11-2019 05:00,219,150,16.3,990.1,4.4
08-11-2019 05:00,08-11-2019 05:15,219,150,16.1,990.3,4.4
08-11-2019 05:15,08-11-2019 05:30,219,150,15.9,990.4,4.4
08-11-2019 05:30,08-11-2019 05:45,219,150,15.6,990.6,4.4
08-11-2019 05:45,08-11-2019 06:00,186,133,15.7,990.8,4.4
08-11-2019 06:00,08-11-2019 06:15,186,133,15.4,991.1,4.8
08-11-2019 06:15,08-11-2019 06:30,186,133,15.2,991.4,7.7
08-11-2019 06:30,08-11-2019 06:45,186,133,15.3,991.5,17.8
08-11-2019 06:45,08-11-2019 07:00,172,128,15.5,991.7,32.5
08-11-2019 07:00,08-11-2019 07:15,172,128,16,991.9,50.5
08-11-2019 07:15,08-11-2019 07:30,172,None,16.5,992.1,90
08-11-2019 07:30,08-11-2019 07:45,172,128,17.2,992.2,114.9
08-11-2019 07:45,08-11-2019 08:00,188,134,17.9,992.4,140.7
08-11-2019 08:00,08-11-2019 08:15,188,134,18.8,992.7,175.1
08-11-2019 08:15,08-11-2019 08:30,188,134,20,993.1,201.9
08-11-2019 08:30,08-11-2019 08:45,188,134,20.9,993.2,235.3
08-11-2019 08:45,08-11-2019 09:00,199,136,21.6,993.3,270.3
08-11-2019 09:00,08-11-2019 09:15,199,136,22.2,993.4,311.6
08-11-2019 09:15,08-11-2019 09:30,199,136,22.9,993.4,333.6
08-11-2019 09:30,08-11-2019 09:45,199,136,23.5,993.6,379.1
08-11-2019 09:45,08-11-2019 10:00,183,112,24.4,993.6,303.6
08-11-2019 10:00,08-11-2019 10:15,183,112,25.8,993.6,430.2
08-11-2019 10:15,08-11-2019 10:30,183,112,25.5,993.5,412.1
08-11-2019 10:30,08-11-2019 10:45,183,112,26.3,993.3,479.9
08-11-2019 10:45,08-11-2019 11:00,153,86,26.4,993.2,496
08-11-2019 11:00,08-11-2019 11:15,153,86,26.9,993.1,377.8
08-11-2019 11:15,08-11-2019 11:30,153,86,28,993.1,550.7
08-11-2019 11:30,08-11-2019 11:45,153,86,28.3,992.9,549.3
08-11-2019 11:45,08-11-2019 12:00,99,58,28.5,992.7,543.3
08-11-2019 12:00,08-11-2019 12:15,99,58,29,992.6,531.7
08-11-2019 12:15,08-11-2019 12:30,99,58,29,992.3,519.1
08-11-2019 12:30,08-11-2019 12:45,99,58,29.5,992,483.7
08-11-2019 12:45,08-11-2019 13:00,132,68,29.7,991.8,448.9
08-11-2019 13:00,08-11-2019 13:15,132,68,29.9,991.7,432.6
08-11-2019 13:15,08-11-2019 13:30,132,68,29.7,991.6,393.8
08-11-2019 13:30,08-11-2019 13:45,132,68,29.7,991.4,358.5
08-11-2019 13:45,08-11-2019 14:00,174,100,30,991.3,392.1
08-11-2019 14:00,08-11-2019 14:15,174,100,29.8,991.2,323.3
08-11-2019 14:15,08-11-2019 14:30,174,100,30,991,350.9
08-11-2019 14:30,08-11-2019 14:45,174,100,29.9,991,301.5
08-11-2019 14:45,08-11-2019 15:00,155,83,29.7,990.9,255.7
08-11-2019 15:00,08-11-2019 15:15,155,83,29.6,990.9,230
08-11-2019 15:15,08-11-2019 15:30,155,83,29.3,990.8,196.7
08-11-2019 15:30,08-11-2019 15:45,155,83,29.3,990.8,161.9
08-11-2019 15:45,08-11-2019 16:00,139,77,28.7,990.8,127
08-11-2019 16:00,08-11-2019 16:15,139,77,28.3,990.8,95.7
08-11-2019 16:15,08-11-2019 16:30,139,77,27.5,990.8,64.7
08-11-2019 16:30,08-11-2019 16:45,139,77,26.3,990.9,38.2
08-11-2019 16:45,08-11-2019 17:00,130,66,25.1,990.8,22.4
08-11-2019 17:00,08-11-2019 17:15,130,66,23.8,990.9,11.9
08-11-2019 17:15,08-11-2019 17:30,130,None,22.7,990.9,6.5
08-11-2019 17:30,08-11-2019 17:45,130,66,22.6,991,4.7
08-11-2019 17:45,08-11-2019 18:00,145,70,22.1,991.1,4.6
